Order ID,Order Date,Customer ID,Customer Name,Product Name,Product Category,Sub Category,Region,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment,Year,YearMonth,Latitude,Longitude
ORD-104262,2024-09-18,CUS-00299,Michael Wilson,Printer Paper A4 Ream,Office Supplies,Paper,South,Tennessee,Nashville,18.29,2.73,2,0.0,15.72,Debit Card,Consumer,2024,2024-09,36.1627,-86.7816
ORD-103778,2024-09-18,CUS-00667,Anthony Hall,Desk Organizer Bamboo,Office Supplies,Storage,East,Maryland,Baltimore,185.02,56.01,6,0.05,19.7,Debit Card,Corporate,2024,2024-09,39.2904,-76.6122
ORD-100507,2024-09-18,CUS-00193,Stephanie Campbell,Standing Desk Adjustable,Furniture,Tables,East,Maryland,Baltimore,2211.04,760.67,5,0.0,37.7,Cash,Consumer,2024,2024-09,39.2904,-76.6122
ORD-101117,2024-09-19,CUS-00634,Susan Ramirez,Laptop Pro 15-inch,Technology,Computers,East,Maryland,Baltimore,2812.68,-74.22,3,0.3,48.38,UPI,Consumer,2024,2024-09,39.2904,-76.6122
ORD-104621,2024-09-19,CUS-00667,Anthony Hall,Office Chair Ergonomic,Furniture,Chairs,West,Utah,Salt Lake City,199.85,37.79,1,0.15,17.66,Online,Corporate,2024,2024-09,40.7608,-111.891
ORD-100940,2024-09-19,CUS-00569,Brian Lewis,Smartphone Case Premium,Technology,Phones,West,California,San Diego,94.25,36.84,4,0.05,24.0,Online,Consumer,2024,2024-09,32.7157,-117.1611
ORD-100161,2024-09-19,CUS-00344,Steven Nelson,External SSD 1TB,Technology,Accessories,East,Maryland,Baltimore,106.58,21.43,1,0.15,11.85,Credit Card,Consumer,2024,2024-09,39.2904,-76.6122
ORD-101922,2024-09-19,CUS-00635,Kimberly Campbell,Conference Table 8-Seat,Furniture,Tables,Central,Illinois,Springfield,2595.57,584.9,2,0.05,34.52,Credit Card,Consumer,2024,2024-09,39.7817,-89.6501
ORD-103994,2024-09-19,CUS-00814,Kevin Harris,Filing Cabinet Metal,Furniture,Storage,West,Oregon,Portland,476.76,113.33,3,0.05,16.74,Credit Card,Corporate,2024,2024-09,45.5152,-122.6784
ORD-104186,2024-09-20,CUS-00662,Timothy Lee,Coffee Table Glass,Furniture,Tables,West,Oregon,Portland,778.42,203.33,3,0.05,19.54,Debit Card,Home Office,2024,2024-09,45.5152,-122.6784
ORD-100630,2024-09-20,CUS-00126,Kevin Gomez,Sticky Notes Assorted,Office Supplies,Labels,Central,Texas,Austin,11.47,1.72,2,0.0,11.48,Debit Card,Home Office,2024,2024-09,30.2672,-97.7431
ORD-101045,2024-09-20,CUS-00254,Kathleen Lewis,External SSD 1TB,Technology,Accessories,Central,Minnesota,Minneapolis,122.35,30.42,1,0.05,10.96,Credit Card,Consumer,2024,2024-09,44.9778,-93.265
ORD-101226,2024-09-21,CUS-00018,David Williams,Toner Cartridge Black,Office Supplies,Appliances,Central,Michigan,Detroit,104.46,11.8,2,0.2,17.02,Debit Card,Corporate,2024,2024-09,42.3314,-83.0458
ORD-103409,2024-09-21,CUS-00719,Joseph Baker,Office Chair Ergonomic,Furniture,Chairs,East,New York,Buffalo,1241.87,336.58,5,0.0,31.83,Cash,Consumer,2024,2024-09,42.8864,-78.8784
ORD-103651,2024-09-21,CUS-00711,Melissa Clark,Monitor 27-inch 4K,Technology,Computers,East,Florida,Miami,1326.66,229.45,3,0.05,26.7,Credit Card,Corporate,2024,2024-09,25.7617,-80.1918
ORD-102303,2024-09-22,CUS-00506,Shirley Williams,Webcam HD 1080p,Technology,Accessories,West,California,San Diego,58.08,-8.5,1,0.25,15.45,Debit Card,Corporate,2024,2024-09,32.7157,-117.1611
ORD-100924,2024-09-22,CUS-00402,Laura Allen,Smartphone Case Premium,Technology,Phones,East,Maryland,Baltimore,26.81,10.13,1,0.0,9.37,Debit Card,Consumer,2024,2024-09,39.2904,-76.6122
ORD-103182,2024-09-22,CUS-00255,Kathleen Davis,Smartphone Case Premium,Technology,Phones,East,Maryland,Baltimore,23.08,6.11,1,0.05,14.2,Cash,Home Office,2024,2024-09,39.2904,-76.6122
ORD-102945,2024-09-22,CUS-00273,Betty Ramirez,Standing Desk Adjustable,Furniture,Tables,East,New Jersey,Newark,394.5,124.79,1,0.05,15.41,Debit Card,Consumer,2024,2024-09,40.7357,-74.1724
ORD-101508,2024-09-22,CUS-00599,Thomas Lee,Toner Cartridge Black,Office Supplies,Appliances,East,Pennsylvania,Philadelphia,172.51,25.2,3,0.15,21.66,Debit Card,Corporate,2024,2024-09,39.9526,-75.1652
ORD-101759,2024-09-23,CUS-00200,Timothy Moore,Conference Table 8-Seat,Furniture,Tables,East,New Jersey,Newark,1924.78,-208.0,2,0.3,45.57,Credit Card,Corporate,2024,2024-09,40.7357,-74.1724
ORD-104072,2024-09-23,CUS-00516,Timothy Allen,Laptop Pro 15-inch,Technology,Computers,South,South Carolina,Charleston,4896.35,475.35,5,0.2,40.81,Credit Card,Corporate,2024,2024-09,32.7765,-79.9311
ORD-101505,2024-09-23,CUS-00354,Michael Hill,Lounge Chair Leather,Furniture,Chairs,East,Florida,Miami,759.13,172.69,1,0.0,27.14,Cash,Corporate,2024,2024-09,25.7617,-80.1918
ORD-100272,2024-09-23,CUS-00611,Karen Hernandez,Mechanical Keyboard RGB,Technology,Accessories,West,Washington,Seattle,182.06,57.07,2,0.0,19.01,Online,Corporate,2024,2024-09,47.6062,-122.3321
ORD-102481,2024-09-23,CUS-00594,Patricia White,Binders Pack of 5,Office Supplies,Binders,Central,Wisconsin,Milwaukee,23.73,5.07,2,0.1,11.29,Credit Card,Corporate,2024,2024-09,43.0389,-87.9065
ORD-102623,2024-09-23,CUS-00733,Jonathan Sanchez,Coffee Table Glass,Furniture,Tables,East,Maryland,Baltimore,601.3,168.78,2,0.0,16.0,Online,Corporate,2024,2024-09,39.2904,-76.6122
ORD-103859,2024-09-23,CUS-00628,Dorothy Torres,Binders Pack of 5,Office Supplies,Binders,East,Virginia,Richmond,41.68,12.0,3,0.0,15.72,Debit Card,Corporate,2024,2024-09,37.5407,-77.436
ORD-104008,2024-09-23,CUS-00075,Laura Rodriguez,Toner Cartridge Black,Office Supplies,Appliances,East,Pennsylvania,Pittsburgh,218.12,49.32,3,0.0,14.89,Credit Card,Consumer,2024,2024-09,40.4406,-79.9959
ORD-104617,2024-09-23,CUS-00525,Ronald Allen,Wireless Charger Pad,Technology,Accessories,East,Georgia,Atlanta,32.82,6.87,1,0.15,12.26,Credit Card,Consumer,2024,2024-09,33.749,-84.388
ORD-100191,2024-09-23,CUS-00644,Ryan Martinez,Stapler Heavy Duty,Office Supplies,Fasteners,Central,Missouri,Kansas City,71.97,19.35,5,0.1,18.75,Credit Card,Corporate,2024,2024-09,39.0997,-94.5786
ORD-104323,2024-09-24,CUS-00698,Matthew Lopez,Monitor 27-inch 4K,Technology,Computers,East,Pennsylvania,Philadelphia,451.89,75.2,1,0.05,17.53,Debit Card,Corporate,2024,2024-09,39.9526,-75.1652
ORD-103115,2024-09-24,CUS-00665,Brenda Martin,Bluetooth Headphones,Technology,Accessories,Central,Missouri,Kansas City,130.44,27.0,1,0.1,12.29,UPI,Consumer,2024,2024-09,39.0997,-94.5786
ORD-100616,2024-09-24,CUS-00175,Ashley Turner,Ballpoint Pens Pack 12,Office Supplies,Art,South,Tennessee,Nashville,11.04,1.16,2,0.1,10.57,Debit Card,Corporate,2024,2024-09,36.1627,-86.7816
ORD-100457,2024-09-24,CUS-00013,Richard Thompson,Mechanical Keyboard RGB,Technology,Accessories,West,Nevada,Las Vegas,314.88,96.35,4,0.05,21.59,Debit Card,Home Office,2024,2024-09,36.1699,-115.1398
ORD-104466,2024-09-24,CUS-00804,Amy Diaz,Executive Desk Oak,Furniture,Tables,Central,Wisconsin,Milwaukee,638.05,194.77,1,0.0,26.88,Cash,Consumer,2024,2024-09,43.0389,-87.9065
ORD-100971,2024-09-24,CUS-00265,Margaret Taylor,Office Chair Ergonomic,Furniture,Chairs,West,California,San Diego,462.93,124.25,2,0.0,15.35,Cash,Corporate,2024,2024-09,32.7157,-117.1611
ORD-100990,2024-09-25,CUS-00363,George King,Monitor 27-inch 4K,Technology,Computers,West,Arizona,Phoenix,362.11,43.71,1,0.15,19.97,UPI,Consumer,2024,2024-09,33.4484,-112.074
ORD-101660,2024-09-25,CUS-00073,Carol Phillips,Bookshelf 5-Tier,Furniture,Bookcases,East,New Jersey,Newark,154.57,29.8,1,0.2,12.01,Credit Card,Home Office,2024,2024-09,40.7357,-74.1724
ORD-101028,2024-09-25,CUS-00415,Edward Perez,Wireless Mouse Ergonomic,Technology,Accessories,South,Tennessee,Nashville,22.34,2.77,1,0.2,13.79,Credit Card,Home Office,2024,2024-09,36.1627,-86.7816
ORD-100894,2024-09-25,CUS-00324,Kevin Parker,Toner Cartridge Black,Office Supplies,Appliances,Central,Michigan,Detroit,72.58,13.31,1,0.0,13.82,Credit Card,Consumer,2024,2024-09,42.3314,-83.0458
ORD-103627,2024-09-25,CUS-00072,Richard Brown,Bookshelf 5-Tier,Furniture,Bookcases,East,Massachusetts,Boston,365.46,103.38,2,0.0,17.89,Online,Consumer,2024,2024-09,42.3601,-71.0589
ORD-103530,2024-09-25,CUS-00241,Brian Ramirez,Laptop Pro 15-inch,Technology,Computers,West,Arizona,Phoenix,5829.13,566.91,6,0.2,45.71,Online,Home Office,2024,2024-09,33.4484,-112.074
ORD-100637,2024-09-26,CUS-00194,Cynthia Rodriguez,Filing Cabinet Metal,Furniture,Storage,Central,Ohio,Cleveland,585.3,115.98,4,0.15,19.8,UPI,Home Office,2024,2024-09,41.4993,-81.6944
ORD-101459,2024-09-26,CUS-00698,Matthew Lopez,Bluetooth Headphones,Technology,Accessories,South,South Carolina,Charleston,724.4,133.53,6,0.2,32.43,Online,Corporate,2024,2024-09,32.7765,-79.9311
ORD-103709,2024-09-26,CUS-00326,Ryan Smith,Filing Cabinet Metal,Furniture,Storage,Central,Illinois,Chicago,690.84,179.79,4,0.0,19.25,Online,Corporate,2024,2024-09,41.8781,-87.6298
ORD-100370,2024-09-26,CUS-00223,Paul Flores,Office Chair Ergonomic,Furniture,Chairs,East,Florida,Orlando,1814.07,421.35,8,0.1,40.07,Online,Corporate,2024,2024-09,28.5383,-81.3792
ORD-101584,2024-09-26,CUS-00791,Mary Johnson,Bookshelf 5-Tier,Furniture,Bookcases,East,Maryland,Baltimore,544.63,145.47,3,0.05,20.08,Credit Card,Corporate,2024,2024-09,39.2904,-76.6122
ORD-101976,2024-09-26,CUS-00569,Brian Lewis,Envelopes Box 100,Office Supplies,Envelopes,West,California,Sacramento,32.5,6.2,3,0.05,18.49,Online,Consumer,2024,2024-09,38.5816,-121.4944
ORD-102010,2024-09-26,CUS-00691,Susan Perez,Ballpoint Pens Pack 12,Office Supplies,Art,South,Louisiana,New Orleans,6.26,-0.04,1,0.0,8.7,Credit Card,Consumer,2024,2024-09,29.9511,-90.0715
ORD-100780,2024-09-26,CUS-00573,Stephanie White,Executive Desk Oak,Furniture,Tables,West,Oregon,Portland,2334.3,691.02,4,0.05,26.5,Online,Consumer,2024,2024-09,45.5152,-122.6784
ORD-102880,2024-09-26,CUS-00554,Jennifer Gomez,Stapler Heavy Duty,Office Supplies,Fasteners,East,North Carolina,Charlotte,27.72,5.38,2,0.05,14.73,Online,Consumer,2024,2024-09,35.2271,-80.8431
ORD-101331,2024-09-26,CUS-00533,Joshua Davis,Guest Chair Mesh,Furniture,Chairs,East,New Jersey,Newark,362.74,86.5,3,0.0,22.33,Debit Card,Consumer,2024,2024-09,40.7357,-74.1724
ORD-102501,2024-09-26,CUS-00681,Jacob Miller,Sofa Sectional Gray,Furniture,Furnishings,East,Virginia,Richmond,1906.25,405.23,2,0.0,40.41,Credit Card,Corporate,2024,2024-09,37.5407,-77.436
ORD-100116,2024-09-26,CUS-00826,George Miller,Stapler Heavy Duty,Office Supplies,Fasteners,Central,Ohio,Columbus,26.73,5.02,2,0.05,14.69,Credit Card,Consumer,2024,2024-09,39.9612,-82.9988
ORD-102232,2024-09-27,CUS-00764,Jennifer Parker,Office Chair Ergonomic,Furniture,Chairs,East,Pennsylvania,Pittsburgh,372.0,67.43,2,0.2,19.91,Credit Card,Consumer,2024,2024-09,40.4406,-79.9959
ORD-101630,2024-09-27,CUS-00526,Deborah Garcia,Office Chair Ergonomic,Furniture,Chairs,Central,Illinois,Chicago,1237.64,236.3,6,0.2,32.07,UPI,Consumer,2024,2024-09,41.8781,-87.6298
ORD-104975,2024-09-27,CUS-00510,Edward White,Toner Cartridge Black,Office Supplies,Appliances,West,Washington,Seattle,282.65,64.82,4,0.0,16.69,Credit Card,Corporate,2024,2024-09,47.6062,-122.3321
ORD-103545,2024-09-27,CUS-00679,Shirley Anderson,Tablet 10-inch,Technology,Computers,Central,Michigan,Detroit,776.09,147.45,2,0.05,22.2,UPI,Corporate,2024,2024-09,42.3314,-83.0458
ORD-103630,2024-09-27,CUS-00569,Brian Lewis,Smartphone Case Premium,Technology,Phones,Central,Minnesota,Minneapolis,24.76,8.49,1,0.0,11.12,Cash,Consumer,2024,2024-09,44.9778,-93.265
ORD-102750,2024-09-28,CUS-00133,David Roberts,Wireless Mouse Ergonomic,Technology,Accessories,West,California,Los Angeles,24.28,4.23,1,0.2,11.49,Cash,Consumer,2024,2024-09,34.0522,-118.2437
ORD-104465,2024-09-28,CUS-00076,Emily Robinson,External SSD 1TB,Technology,Accessories,East,New Jersey,Newark,91.76,13.8,1,0.25,13.0,Online,Consumer,2024,2024-09,40.7357,-74.1724
ORD-101191,2024-09-28,CUS-00130,Ryan Thompson,Binders Pack of 5,Office Supplies,Binders,Central,Ohio,Columbus,25.65,4.77,2,0.05,15.7,Online,Consumer,2024,2024-09,39.9612,-82.9988
ORD-102843,2024-09-28,CUS-00842,Joshua Smith,Printer Paper A4 Ream,Office Supplies,Paper,Central,Texas,Dallas,26.32,6.84,3,0.0,14.31,UPI,Home Office,2024,2024-09,32.7767,-96.797
ORD-100663,2024-09-28,CUS-00555,Jennifer Lee,Whiteboard Markers Set,Office Supplies,Art,Central,Illinois,Chicago,10.41,1.29,1,0.0,9.39,Credit Card,Home Office,2024,2024-09,41.8781,-87.6298
ORD-102774,2024-09-28,CUS-00322,Timothy Harris,Guest Chair Mesh,Furniture,Chairs,West,Oregon,Portland,104.11,13.98,1,0.2,13.61,Debit Card,Home Office,2024,2024-09,45.5152,-122.6784
ORD-103924,2024-09-28,CUS-00076,Emily Robinson,Conference Table 8-Seat,Furniture,Tables,West,Washington,Seattle,4839.18,1100.78,4,0.05,34.95,Credit Card,Consumer,2024,2024-09,47.6062,-122.3321
ORD-103397,2024-09-28,CUS-00840,Steven Thomas,Ballpoint Pens Pack 12,Office Supplies,Art,East,Massachusetts,Boston,6.8,-0.8,1,0.0,11.62,Online,Corporate,2024,2024-09,42.3601,-71.0589
ORD-103346,2024-09-28,CUS-00666,Joshua Roberts,Monitor 27-inch 4K,Technology,Computers,Central,Texas,Austin,417.73,75.91,1,0.0,21.81,Credit Card,Consumer,2024,2024-09,30.2672,-97.7431
ORD-103095,2024-09-29,CUS-00537,Angela Torres,Monitor 27-inch 4K,Technology,Computers,South,South Carolina,Charleston,683.0,58.57,2,0.25,27.81,Online,Consumer,2024,2024-09,32.7765,-79.9311
ORD-104864,2024-09-29,CUS-00695,Kevin Hernandez,Whiteboard Markers Set,Office Supplies,Art,West,Washington,Seattle,18.14,3.16,2,0.1,11.69,Debit Card,Corporate,2024,2024-09,47.6062,-122.3321
ORD-105148,2024-09-29,CUS-00157,Kevin Garcia,Smart Watch Series X,Technology,Phones,Central,Minnesota,Minneapolis,262.62,34.57,1,0.15,13.77,Cash,Corporate,2024,2024-09,44.9778,-93.265
ORD-100661,2024-09-30,CUS-00419,David Garcia,Mechanical Keyboard RGB,Technology,Accessories,Central,Indiana,Indianapolis,157.33,44.48,2,0.1,12.27,UPI,Home Office,2024,2024-09,39.7684,-86.1581
ORD-102985,2024-09-30,CUS-00517,Christopher Evans,Ballpoint Pens Pack 12,Office Supplies,Art,East,Maryland,Baltimore,6.91,-0.57,1,0.0,11.11,Credit Card,Consumer,2024,2024-09,39.2904,-76.6122
ORD-104299,2024-10-01,CUS-00236,Donald Hall,Printer Paper A4 Ream,Office Supplies,Paper,East,Virginia,Richmond,8.78,-0.09,1,0.0,11.54,Online,Consumer,2024,2024-10,37.5407,-77.436
ORD-104148,2024-10-01,CUS-00652,Sandra Campbell,Guest Chair Mesh,Furniture,Chairs,East,New York,New York City,621.57,152.77,5,0.0,25.24,Online,Consumer,2024,2024-10,40.7128,-74.006
ORD-102858,2024-10-01,CUS-00586,Jessica Rodriguez,Ballpoint Pens Pack 12,Office Supplies,Art,Central,Indiana,Indianapolis,12.79,0.13,2,0.05,16.45,Cash,Home Office,2024,2024-10,39.7684,-86.1581
ORD-103549,2024-10-01,CUS-00462,William Sanchez,Coffee Table Glass,Furniture,Tables,East,Massachusetts,Boston,289.93,77.43,1,0.0,19.0,Online,Home Office,2024,2024-10,42.3601,-71.0589
ORD-103629,2024-10-01,CUS-00751,Daniel Green,Monitor 27-inch 4K,Technology,Computers,South,Louisiana,New Orleans,440.12,73.38,1,0.05,16.7,Credit Card,Corporate,2024,2024-10,29.9511,-90.0715
ORD-100691,2024-10-01,CUS-00029,Margaret Torres,Standing Desk Adjustable,Furniture,Tables,South,Alabama,Birmingham,1699.76,514.83,4,0.1,34.57,Debit Card,Home Office,2024,2024-10,33.5207,-86.8025
ORD-104386,2024-10-01,CUS-00616,Rebecca Flores,Ballpoint Pens Pack 12,Office Supplies,Art,East,Florida,Miami,12.8,2.14,2,0.05,10.72,Credit Card,Corporate,2024,2024-10,25.7617,-80.1918
ORD-104913,2024-10-01,CUS-00744,Linda Rodriguez,Binders Pack of 5,Office Supplies,Binders,Central,Indiana,Indianapolis,24.24,6.44,2,0.0,10.69,Credit Card,Consumer,2024,2024-10,39.7684,-86.1581
ORD-103372,2024-10-02,CUS-00768,Kathleen Thomas,USB-C Hub 7-in-1,Technology,Accessories,East,Georgia,Atlanta,46.69,12.5,1,0.05,12.3,Debit Card,Corporate,2024,2024-10,33.749,-84.388
ORD-104279,2024-10-02,CUS-00458,Robert Lee,Printer Paper A4 Ream,Office Supplies,Paper,East,North Carolina,Charlotte,9.12,-0.65,1,0.0,13.57,Debit Card,Consumer,2024,2024-10,35.2271,-80.8431
ORD-102588,2024-10-02,CUS-00042,Jonathan Carter,Executive Desk Oak,Furniture,Tables,Central,Illinois,Chicago,441.4,96.33,1,0.2,27.44,Online,Consumer,2024,2024-10,41.8781,-87.6298
ORD-100130,2024-10-02,CUS-00630,Angela Robinson,Wireless Charger Pad,Technology,Accessories,West,California,Sacramento,154.11,56.13,4,0.0,15.75,Credit Card,Consumer,2024,2024-10,38.5816,-121.4944
ORD-101114,2024-10-03,CUS-00085,Brenda Nelson,Sticky Notes Assorted,Office Supplies,Labels,West,California,Los Angeles,15.13,-0.42,3,0.15,20.21,Debit Card,Corporate,2024,2024-10,34.0522,-118.2437
ORD-103058,2024-10-03,CUS-00494,Karen Perez,Desk Organizer Bamboo,Office Supplies,Storage,Central,Ohio,Cleveland,96.83,27.92,3,0.05,14.29,Cash,Consumer,2024,2024-10,41.4993,-81.6944
ORD-100627,2024-10-03,CUS-00561,Deborah Perez,Binders Pack of 5,Office Supplies,Binders,East,Georgia,Atlanta,25.03,5.36,2,0.0,14.73,Credit Card,Home Office,2024,2024-10,33.749,-84.388
ORD-100284,2024-10-03,CUS-00227,Barbara Moore,Binders Pack of 5,Office Supplies,Binders,East,New York,Buffalo,37.85,8.35,3,0.05,19.4,Credit Card,Home Office,2024,2024-10,42.8864,-78.8784
ORD-103779,2024-10-03,CUS-00781,Gary Robinson,Coffee Table Glass,Furniture,Tables,East,Massachusetts,Boston,255.6,58.58,1,0.1,15.2,Credit Card,Consumer,2024,2024-10,42.3601,-71.0589
ORD-101947,2024-10-03,CUS-00200,Timothy Moore,Tablet 10-inch,Technology,Computers,Central,Illinois,Chicago,772.42,129.54,2,0.1,27.12,Credit Card,Corporate,2024,2024-10,41.8781,-87.6298
ORD-101432,2024-10-03,CUS-00828,Paul Miller,Webcam HD 1080p,Technology,Accessories,South,Tennessee,Nashville,150.83,43.45,2,0.0,18.08,Credit Card,Consumer,2024,2024-10,36.1627,-86.7816
ORD-100064,2024-10-03,CUS-00674,Steven Mitchell,Wireless Charger Pad,Technology,Accessories,East,New Jersey,Newark,73.02,19.04,2,0.15,16.53,Online,Consumer,2024,2024-10,40.7357,-74.1724
ORD-100088,2024-10-03,CUS-00579,Elizabeth Torres,Stapler Heavy Duty,Office Supplies,Fasteners,East,New York,New York City,27.63,5.72,2,0.0,15.24,Online,Consumer,2024,2024-10,40.7128,-74.006
ORD-100442,2024-10-04,CUS-00168,Ashley Diaz,Wireless Charger Pad,Technology,Accessories,East,Maryland,Baltimore,161.17,53.52,4,0.05,22.07,Debit Card,Consumer,2024,2024-10,39.2904,-76.6122
ORD-104771,2024-10-04,CUS-00010,Christopher Hall,Office Chair Ergonomic,Furniture,Chairs,West,Nevada,Las Vegas,491.83,130.51,2,0.0,20.58,Credit Card,Consumer,2024,2024-10,36.1699,-115.1398
ORD-104632,2024-10-04,CUS-00844,Kevin Lewis,Smart Watch Series X,Technology,Phones,East,New Jersey,Newark,574.16,100.93,2,0.05,23.31,Debit Card,Consumer,2024,2024-10,40.7357,-74.1724
ORD-104787,2024-10-04,CUS-00673,William Thompson,Wireless Charger Pad,Technology,Accessories,West,California,Sacramento,66.03,16.28,2,0.2,13.87,Online,Home Office,2024,2024-10,38.5816,-121.4944
ORD-100572,2024-10-05,CUS-00524,Brian Johnson,Webcam HD 1080p,Technology,Accessories,East,Pennsylvania,Philadelphia,66.61,15.24,1,0.1,11.66,Online,Consumer,2024,2024-10,39.9526,-75.1652
ORD-104098,2024-10-05,CUS-00590,Christopher Rivera,External SSD 1TB,Technology,Accessories,South,Tennessee,Nashville,563.31,149.34,5,0.05,23.95,Debit Card,Corporate,2024,2024-10,36.1627,-86.7816
ORD-101424,2024-10-05,CUS-00361,Dorothy Mitchell,Envelopes Box 100,Office Supplies,Envelopes,East,New York,Buffalo,32.55,6.75,3,0.1,15.11,Debit Card,Consumer,2024,2024-10,42.8864,-78.8784
ORD-100393,2024-10-05,CUS-00012,Carol Miller,Mechanical Keyboard RGB,Technology,Accessories,South,Oklahoma,Oklahoma City,84.94,22.56,1,0.1,10.77,Cash,Consumer,2024,2024-10,35.4676,-97.5164
ORD-104106,2024-10-05,CUS-00619,Kathleen Robinson,Conference Table 8-Seat,Furniture,Tables,Central,Illinois,Springfield,2500.58,611.1,2,0.0,40.13,Credit Card,Consumer,2024,2024-10,39.7817,-89.6501
ORD-103240,2024-10-06,CUS-00733,Jonathan Sanchez,Bookshelf 5-Tier,Furniture,Bookcases,East,New Jersey,Newark,180.87,41.99,1,0.1,14.4,Debit Card,Corporate,2024,2024-10,40.7357,-74.1724
ORD-101813,2024-10-06,CUS-00563,Eric Moore,Lounge Chair Leather,Furniture,Chairs,Central,Ohio,Cleveland,4390.05,951.48,6,0.05,40.95,Credit Card,Corporate,2024,2024-10,41.4993,-81.6944
ORD-101599,2024-10-06,CUS-00421,Melissa Phillips,Tablet 10-inch,Technology,Computers,West,Arizona,Phoenix,1267.97,271.1,3,0.0,22.44,Cash,Consumer,2024,2024-10,33.4484,-112.074
ORD-101061,2024-10-06,CUS-00710,Kathleen Martinez,Printer Paper A4 Ream,Office Supplies,Paper,East,Pennsylvania,Philadelphia,15.44,2.25,2,0.15,10.77,Credit Card,Consumer,2024,2024-10,39.9526,-75.1652
ORD-100126,2024-10-06,CUS-00675,Betty Evans,Envelopes Box 100,Office Supplies,Envelopes,West,Arizona,Phoenix,20.3,2.42,2,0.2,12.22,Debit Card,Corporate,2024,2024-10,33.4484,-112.074
ORD-102942,2024-10-06,CUS-00422,Brenda Scott,Wireless Charger Pad,Technology,Accessories,West,Nevada,Las Vegas,105.3,30.87,3,0.1,20.12,Online,Consumer,2024,2024-10,36.1699,-115.1398
ORD-101620,2024-10-06,CUS-00076,Emily Robinson,External SSD 1TB,Technology,Accessories,East,Georgia,Atlanta,333.06,87.66,3,0.05,15.98,Cash,Consumer,2024,2024-10,33.749,-84.388
ORD-101314,2024-10-06,CUS-00456,Jason Torres,Smartphone Case Premium,Technology,Phones,West,Nevada,Las Vegas,76.86,31.86,3,0.0,18.77,Online,Consumer,2024,2024-10,36.1699,-115.1398
ORD-101425,2024-10-06,CUS-00690,Mary Martin,Filing Cabinet Metal,Furniture,Storage,East,Florida,Orlando,159.77,37.07,1,0.0,17.35,Credit Card,Corporate,2024,2024-10,28.5383,-81.3792
ORD-103212,2024-10-07,CUS-00517,Christopher Evans,Bluetooth Headphones,Technology,Accessories,East,Florida,Miami,447.63,119.04,3,0.0,18.0,Credit Card,Consumer,2024,2024-10,25.7617,-80.1918
ORD-100070,2024-10-07,CUS-00466,Brian Thompson,Laptop Pro 15-inch,Technology,Computers,Central,Michigan,Detroit,3643.29,-315.17,4,0.25,44.73,Credit Card,Corporate,2024,2024-10,42.3314,-83.0458
ORD-103267,2024-10-07,CUS-00141,Sharon Smith,Monitor 27-inch 4K,Technology,Computers,Central,Illinois,Springfield,962.46,184.74,2,0.0,22.15,Debit Card,Consumer,2024,2024-10,39.7817,-89.6501
ORD-102503,2024-10-07,CUS-00810,Charles Carter,Guest Chair Mesh,Furniture,Chairs,Central,Ohio,Columbus,381.3,93.47,3,0.0,16.19,Debit Card,Home Office,2024,2024-10,39.9612,-82.9988
ORD-105116,2024-10-07,CUS-00247,Kathleen Moore,Laptop Pro 15-inch,Technology,Computers,South,Tennessee,Nashville,1297.3,222.36,1,0.0,31.87,Credit Card,Corporate,2024,2024-10,36.1627,-86.7816
ORD-100522,2024-10-07,CUS-00343,Cynthia Green,USB-C Hub 7-in-1,Technology,Accessories,Central,Indiana,Indianapolis,93.18,28.19,2,0.05,15.3,Online,Consumer,2024,2024-10,39.7684,-86.1581
ORD-101873,2024-10-07,CUS-00838,Sharon Moore,Scissors Titanium,Office Supplies,Fasteners,Central,Illinois,Chicago,29.88,2.71,3,0.25,16.15,Online,Consumer,2024,2024-10,41.8781,-87.6298
ORD-103304,2024-10-08,CUS-00402,Laura Allen,Monitor 27-inch 4K,Technology,Computers,East,North Carolina,Charlotte,4150.71,650.9,10,0.1,37.76,Cash,Consumer,2024,2024-10,35.2271,-80.8431
ORD-104281,2024-10-08,CUS-00494,Karen Perez,Envelopes Box 100,Office Supplies,Envelopes,East,Massachusetts,Boston,33.89,6.58,3,0.05,18.97,Online,Consumer,2024,2024-10,42.3601,-71.0589
ORD-103978,2024-10-08,CUS-00032,Kimberly Rodriguez,Printer Paper A4 Ream,Office Supplies,Paper,West,California,San Diego,8.96,-0.18,1,0.0,12.03,Online,Consumer,2024,2024-10,32.7157,-117.1611
ORD-101026,2024-10-08,CUS-00590,Christopher Rivera,Coffee Table Glass,Furniture,Tables,West,Colorado,Denver,783.11,202.66,3,0.05,25.09,Credit Card,Corporate,2024,2024-10,39.7392,-104.9903
ORD-102471,2024-10-08,CUS-00016,Timothy Garcia,Monitor 27-inch 4K,Technology,Computers,West,California,Sacramento,868.66,147.39,2,0.05,25.63,Debit Card,Corporate,2024,2024-10,38.5816,-121.4944
ORD-103062,2024-10-08,CUS-00532,Shirley Ramirez,Standing Desk Adjustable,Furniture,Tables,South,Kentucky,Louisville,863.36,261.28,2,0.1,18.19,Debit Card,Consumer,2024,2024-10,38.2527,-85.7585
