Order ID,Order Date,Ship Date,Customer Name,Customer ID,Product Name,Product Category,Sub Category,Region,Country,State,City,Sales,Profit,Quantity,Discount,Shipping Cost,Payment Mode,Segment
ORD-101042,2024-06-10,2024-06-14,Carol Scott,CUS-00640,Mechanical Keyboard RGB,Technology,Accessories,South,United States,Louisiana,New Orleans,61.66,9.3,1,0.3,13.94,UPI,Home Office
ORD-103496,2024-06-10,2024-06-16,Daniel Rodriguez,CUS-00451,Printer Paper A4 Ream,Office Supplies,Paper,South,United States,Louisiana,New Orleans,17.03,2.22,2,0.05,14.59,Online,Consumer
ORD-105062,2024-06-10,2024-06-13,Gary Lewis,CUS-00237,USB-C Hub 7-in-1,Technology,Accessories,East,United States,Georgia,Atlanta,37.57,7.83,1,0.2,9.83,Online,Corporate
ORD-103330,2024-06-10,2024-06-11,Cynthia Clark,CUS-00183,Desk Organizer Bamboo,Office Supplies,Storage,West,United States,California,Sacramento,183.61,59.69,5,0.0,18.31,Credit Card,Consumer
ORD-104288,2024-06-10,2024-06-12,Carol Wilson,CUS-00110,Conference Table 8-Seat,Furniture,Tables,East,United States,Maryland,Baltimore,1145.55,206.75,1,0.15,31.15,Debit Card,Corporate
ORD-102104,2024-06-10,2024-06-13,Cynthia Parker,CUS-00071,Lounge Chair Leather,Furniture,Chairs,Central,United States,Illinois,Chicago,1692.6,-193.02,3,0.25,26.01,Online,Corporate
ORD-103760,2024-06-10,2024-06-14,Elizabeth Hall,CUS-00117,Wireless Charger Pad,Technology,Accessories,East,United States,New York,Buffalo,214.91,62.3,6,0.15,30.77,Online,Home Office
ORD-103578,2024-06-10,2024-06-16,Dorothy Parker,CUS-00473,Binders Pack of 5,Office Supplies,Binders,Central,United States,Ohio,Columbus,56.13,12.6,5,0.1,24.95,Debit Card,Home Office
ORD-103328,2024-06-10,2024-06-12,Gary Davis,CUS-00301,Executive Desk Oak,Furniture,Tables,East,United States,Virginia,Richmond,1808.99,571.08,3,0.0,22.29,Credit Card,Consumer
ORD-104417,2024-06-10,2024-06-16,Timothy Sanchez,CUS-00211,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Minnesota,Minneapolis,16.38,0.7,3,0.1,19.52,Online,Home Office
ORD-102172,2024-06-10,2024-06-12,Amanda Torres,CUS-00351,External SSD 1TB,Technology,Accessories,West,United States,Washington,Seattle,351.87,98.24,3,0.0,20.92,Credit Card,Consumer
ORD-103852,2024-06-10,2024-06-15,Brian Thompson,CUS-00466,Desk Organizer Bamboo,Office Supplies,Storage,South,United States,Oklahoma,Oklahoma City,129.1,36.95,4,0.05,19.84,Debit Card,Corporate
ORD-103213,2024-06-10,2024-06-16,Cynthia Rodriguez,CUS-00194,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Minnesota,Minneapolis,9.44,-1.62,2,0.25,15.43,Debit Card,Home Office
ORD-103983,2024-06-11,2024-06-15,Eric Moore,CUS-00563,Smartphone Case Premium,Technology,Phones,Central,United States,Illinois,Chicago,25.74,8.44,1,0.0,12.67,Debit Card,Corporate
ORD-103789,2024-06-11,2024-06-18,Susan Baker,CUS-00003,Bluetooth Headphones,Technology,Accessories,Central,United States,Ohio,Cleveland,550.8,124.55,4,0.1,21.84,Debit Card,Corporate
ORD-104695,2024-06-11,2024-06-13,Dorothy Harris,CUS-00849,Sofa Sectional Gray,Furniture,Furnishings,West,United States,California,Los Angeles,3678.2,724.4,4,0.05,32.11,Debit Card,Consumer
ORD-103129,2024-06-11,2024-06-15,Ronald White,CUS-00850,Conference Table 8-Seat,Furniture,Tables,East,United States,Georgia,Atlanta,5404.0,1333.48,4,0.0,50.05,Credit Card,Consumer
ORD-100036,2024-06-11,2024-06-13,Patricia Rodriguez,CUS-00396,Binders Pack of 5,Office Supplies,Binders,South,United States,Kentucky,Louisville,12.23,1.91,1,0.0,9.23,Credit Card,Consumer
ORD-102729,2024-06-12,2024-06-16,Thomas Ramirez,CUS-00603,Standing Desk Adjustable,Furniture,Tables,Central,United States,Wisconsin,Milwaukee,409.67,121.31,1,0.1,16.26,Credit Card,Consumer
ORD-102227,2024-06-12,2024-06-16,George Turner,CUS-00052,Executive Desk Oak,Furniture,Tables,East,United States,Pennsylvania,Pittsburgh,1305.22,276.5,3,0.25,30.42,Cash,Corporate
ORD-100424,2024-06-12,2024-06-18,Joshua Garcia,CUS-00258,Guest Chair Mesh,Furniture,Chairs,Central,United States,Wisconsin,Milwaukee,117.93,22.11,1,0.1,10.97,Online,Home Office
ORD-103713,2024-06-12,2024-06-14,Mary Torres,CUS-00253,Lounge Chair Leather,Furniture,Chairs,Central,United States,Indiana,Indianapolis,1167.72,-118.81,2,0.25,33.29,UPI,Consumer
ORD-103093,2024-06-12,2024-06-18,Sharon Young,CUS-00191,Sofa Sectional Gray,Furniture,Furnishings,East,United States,Maryland,Baltimore,944.7,199.19,1,0.0,24.69,Online,Consumer
ORD-101021,2024-06-12,2024-06-14,Kathleen Martinez,CUS-00710,Wireless Charger Pad,Technology,Accessories,West,United States,Arizona,Phoenix,111.97,38.1,3,0.0,19.11,Online,Consumer
ORD-103460,2024-06-12,2024-06-15,Sharon Nguyen,CUS-00461,Standing Desk Adjustable,Furniture,Tables,West,United States,California,San Diego,475.52,160.25,1,0.0,17.65,Credit Card,Consumer
ORD-100399,2024-06-13,2024-06-16,Karen Jones,CUS-00328,Bookshelf 5-Tier,Furniture,Bookcases,West,United States,Utah,Salt Lake City,180.2,48.77,1,0.0,15.11,Cash,Consumer
ORD-102624,2024-06-13,2024-06-17,Donald Campbell,CUS-00547,Binders Pack of 5,Office Supplies,Binders,East,United States,Georgia,Atlanta,39.15,11.19,3,0.0,15.0,Online,Corporate
ORD-102089,2024-06-13,2024-06-15,Susan Harris,CUS-00128,Sticky Notes Assorted,Office Supplies,Labels,Central,United States,Texas,Austin,5.89,-1.11,1,0.0,11.59,Online,Home Office
ORD-102077,2024-06-13,2024-06-16,Betty Rodriguez,CUS-00362,Filing Cabinet Metal,Furniture,Storage,Central,United States,Missouri,Kansas City,728.61,131.1,6,0.2,20.96,Credit Card,Corporate
ORD-102072,2024-06-13,2024-06-19,Jeffrey Robinson,CUS-00515,Whiteboard Markers Set,Office Supplies,Art,East,United States,Pennsylvania,Philadelphia,8.42,-0.48,1,0.1,11.0,Debit Card,Corporate
ORD-103582,2024-06-13,2024-06-16,Kathleen Martinez,CUS-00710,Guest Chair Mesh,Furniture,Chairs,Central,United States,Missouri,Kansas City,135.38,30.27,1,0.0,14.08,Debit Card,Consumer
ORD-105137,2024-06-13,2024-06-17,Gary Taylor,CUS-00111,Scissors Titanium,Office Supplies,Fasteners,Central,United States,Missouri,Kansas City,63.39,12.32,6,0.1,26.38,Cash,Home Office
ORD-104781,2024-06-13,2024-06-17,Melissa Lewis,CUS-00060,Guest Chair Mesh,Furniture,Chairs,South,United States,Louisiana,New Orleans,454.51,103.11,4,0.05,17.07,Credit Card,Home Office
ORD-101535,2024-06-13,2024-06-16,Elizabeth Hall,CUS-00117,Mechanical Keyboard RGB,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,345.79,98.96,4,0.1,23.54,Debit Card,Home Office
ORD-102809,2024-06-14,2024-06-16,Paul Gonzalez,CUS-00694,Standing Desk Adjustable,Furniture,Tables,Central,United States,Texas,Austin,846.96,253.8,2,0.1,25.01,Online,Corporate
ORD-100725,2024-06-14,2024-06-19,Stephen Lewis,CUS-00173,Wireless Mouse Ergonomic,Technology,Accessories,East,United States,Pennsylvania,Pittsburgh,30.77,9.73,1,0.0,9.13,Credit Card,Home Office
ORD-102372,2024-06-14,2024-06-18,Kimberly Phillips,CUS-00014,Guest Chair Mesh,Furniture,Chairs,South,United States,Oklahoma,Oklahoma City,502.43,123.18,4,0.0,21.3,Credit Card,Consumer
ORD-102631,2024-06-15,2024-06-17,Karen Anderson,CUS-00180,Stapler Heavy Duty,Office Supplies,Fasteners,West,United States,California,San Francisco,95.19,28.42,6,0.0,27.59,UPI,Consumer
ORD-102969,2024-06-15,2024-06-18,Donna Harris,CUS-00626,Monitor 27-inch 4K,Technology,Computers,West,United States,Washington,Seattle,1703.55,331.56,4,0.0,26.13,Online,Home Office
ORD-104854,2024-06-15,2024-06-22,Charles Thomas,CUS-00467,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Illinois,Springfield,10.73,0.61,2,0.15,11.13,Online,Consumer
ORD-102753,2024-06-15,2024-06-21,Emily Lewis,CUS-00177,Envelopes Box 100,Office Supplies,Envelopes,Central,United States,Ohio,Cleveland,11.32,1.02,1,0.0,10.35,Credit Card,Consumer
ORD-103215,2024-06-15,2024-06-17,Mary Torres,CUS-00253,Office Chair Ergonomic,Furniture,Chairs,East,United States,New York,Buffalo,218.97,47.29,1,0.1,15.05,Debit Card,Consumer
ORD-104053,2024-06-16,2024-06-18,Ashley Young,CUS-00778,External SSD 1TB,Technology,Accessories,West,United States,California,Los Angeles,311.67,75.31,3,0.1,16.35,Online,Corporate
ORD-104050,2024-06-16,2024-06-17,Karen Carter,CUS-00469,Office Chair Ergonomic,Furniture,Chairs,West,United States,California,Sacramento,230.99,60.26,1,0.0,12.61,Credit Card,Corporate
ORD-103811,2024-06-16,2024-06-20,Joshua Nguyen,CUS-00647,Tablet 10-inch,Technology,Computers,East,United States,Florida,Miami,341.65,47.09,1,0.15,21.64,Debit Card,Consumer
ORD-101371,2024-06-16,2024-06-22,Deborah Jackson,CUS-00493,Sofa Sectional Gray,Furniture,Furnishings,East,United States,Massachusetts,Boston,1478.35,225.89,2,0.15,30.42,Online,Consumer
ORD-102575,2024-06-16,2024-06-20,James Moore,CUS-00393,Toner Cartridge Black,Office Supplies,Appliances,South,United States,Louisiana,New Orleans,59.76,8.93,1,0.1,10.35,Credit Card,Home Office
ORD-100238,2024-06-16,2024-06-18,Andrew Campbell,CUS-00314,Laptop Pro 15-inch,Technology,Computers,West,United States,California,San Diego,1103.15,138.82,1,0.1,44.63,Debit Card,Consumer
ORD-100980,2024-06-17,2024-06-21,Brenda Wilson,CUS-00765,Coffee Table Glass,Furniture,Tables,West,United States,Washington,Seattle,654.29,-47.46,3,0.25,23.37,Credit Card,Consumer
ORD-100262,2024-06-17,2024-06-20,Brian Lewis,CUS-00569,Sticky Notes Assorted,Office Supplies,Labels,East,United States,Maryland,Baltimore,23.99,6.49,4,0.0,15.72,Online,Consumer
ORD-100805,2024-06-17,2024-06-22,Michael Baker,CUS-00441,Monitor 27-inch 4K,Technology,Computers,Central,United States,Texas,Houston,484.56,90.01,1,0.0,19.73,Credit Card,Consumer
ORD-104042,2024-06-18,2024-06-23,Richard Allen,CUS-00505,Laptop Pro 15-inch,Technology,Computers,West,United States,California,San Francisco,1138.0,143.04,1,0.1,46.52,Online,Corporate
ORD-101938,2024-06-18,2024-06-19,Sandra Allen,CUS-00006,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Missouri,Kansas City,86.33,25.9,1,0.0,12.34,Debit Card,Corporate
ORD-104842,2024-06-18,2024-06-21,Nancy Carter,CUS-00756,Wireless Mouse Ergonomic,Technology,Accessories,Central,United States,Wisconsin,Milwaukee,24.39,3.9,1,0.15,13.95,Credit Card,Corporate
ORD-100110,2024-06-18,2024-06-21,Robert Carter,CUS-00283,Stapler Heavy Duty,Office Supplies,Fasteners,West,United States,Washington,Seattle,15.5,1.72,1,0.0,12.79,Debit Card,Corporate
ORD-103396,2024-06-18,2024-06-20,Kathleen Moore,CUS-00247,Guest Chair Mesh,Furniture,Chairs,Central,United States,Michigan,Detroit,1014.45,253.46,8,0.0,29.41,Credit Card,Corporate
ORD-103183,2024-06-19,2024-06-24,Jeffrey Garcia,CUS-00280,Stapler Heavy Duty,Office Supplies,Fasteners,East,United States,Florida,Orlando,12.77,0.65,1,0.1,11.28,Debit Card,Corporate
ORD-102769,2024-06-19,2024-06-23,Ronald Adams,CUS-00031,Mechanical Keyboard RGB,Technology,Accessories,Central,United States,Wisconsin,Milwaukee,339.05,104.96,4,0.05,19.78,Credit Card,Consumer
ORD-103966,2024-06-20,2024-06-22,William Garcia,CUS-00054,Laptop Pro 15-inch,Technology,Computers,East,United States,New York,Buffalo,3237.31,306.6,3,0.2,48.95,Credit Card,Corporate
ORD-100053,2024-06-20,2024-06-23,Robert Flores,CUS-00205,Conference Table 8-Seat,Furniture,Tables,Central,United States,Minnesota,Minneapolis,1190.68,214.75,1,0.15,32.79,Online,Consumer
ORD-105108,2024-06-20,2024-06-23,Brenda Scott,CUS-00422,External SSD 1TB,Technology,Accessories,West,United States,Arizona,Phoenix,355.9,99.42,3,0.0,21.01,Credit Card,Consumer
ORD-102930,2024-06-20,2024-06-24,Jacob Jackson,CUS-00633,Conference Table 8-Seat,Furniture,Tables,Central,United States,Missouri,Kansas City,1211.83,266.07,1,0.05,36.15,Online,Corporate
ORD-105147,2024-06-21,2024-06-25,Ronald Gomez,CUS-00689,Coffee Table Glass,Furniture,Tables,South,United States,Louisiana,New Orleans,520.38,124.02,2,0.1,17.35,Credit Card,Consumer
ORD-103400,2024-06-21,2024-06-24,Richard Thompson,CUS-00013,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Washington,Seattle,636.85,-61.06,1,0.25,33.32,Online,Home Office
ORD-104369,2024-06-21,2024-06-25,Sarah Harris,CUS-00760,Lounge Chair Leather,Furniture,Chairs,East,United States,Pennsylvania,Pittsburgh,3033.2,714.94,4,0.0,37.21,Debit Card,Consumer
ORD-102733,2024-06-21,2024-06-24,Patricia Williams,CUS-00159,Envelopes Box 100,Office Supplies,Envelopes,East,United States,New York,Buffalo,35.94,7.2,3,0.05,19.49,Debit Card,Consumer
ORD-100587,2024-06-21,2024-06-23,Stephen Lewis,CUS-00173,Tablet 10-inch,Technology,Computers,Central,United States,Minnesota,Minneapolis,361.79,66.48,1,0.05,16.8,Online,Home Office
ORD-100187,2024-06-21,2024-06-25,Ashley Carter,CUS-00228,Bluetooth Headphones,Technology,Accessories,Central,United States,Indiana,Indianapolis,152.69,34.51,1,0.05,14.84,Debit Card,Consumer
ORD-102099,2024-06-22,2024-06-25,Linda Hernandez,CUS-00082,USB-C Hub 7-in-1,Technology,Accessories,West,United States,California,Los Angeles,97.7,33.03,2,0.0,11.69,Cash,Consumer
ORD-102673,2024-06-22,2024-06-27,Emily Williams,CUS-00113,Smart Watch Series X,Technology,Phones,South,United States,Louisiana,New Orleans,541.89,96.73,2,0.05,17.8,Debit Card,Consumer
ORD-100011,2024-06-22,2024-06-25,Paul Johnson,CUS-00433,External SSD 1TB,Technology,Accessories,East,United States,Maryland,Baltimore,120.7,31.15,1,0.0,14.45,Credit Card,Consumer
ORD-102724,2024-06-22,2024-06-27,Brian Ramirez,CUS-00241,Monitor 27-inch 4K,Technology,Computers,West,United States,Washington,Seattle,1334.09,258.82,3,0.0,22.86,Credit Card,Home Office
ORD-104723,2024-06-22,2024-06-26,Jeffrey Lewis,CUS-00488,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,Los Angeles,43.79,12.31,5,0.05,17.38,Debit Card,Corporate
ORD-100502,2024-06-22,2024-06-25,James Garcia,CUS-00530,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Indiana,Indianapolis,8.43,-0.46,1,0.0,12.14,Debit Card,Consumer
ORD-104923,2024-06-23,2024-06-30,Kevin Flores,CUS-00144,Ballpoint Pens Pack 12,Office Supplies,Art,Central,United States,Michigan,Detroit,5.99,-1.58,1,0.0,12.72,Cash,Consumer
ORD-101330,2024-06-23,2024-06-29,Joseph Brown,CUS-00716,Desk Organizer Bamboo,Office Supplies,Storage,East,United States,New Jersey,Newark,70.3,20.46,2,0.0,13.85,Credit Card,Home Office
ORD-104045,2024-06-24,2024-06-25,Kenneth Ramirez,CUS-00138,Envelopes Box 100,Office Supplies,Envelopes,South,United States,South Carolina,Charleston,12.01,-0.0,1,0.05,13.39,Debit Card,Corporate
ORD-104461,2024-06-24,2024-06-29,Sandra Davis,CUS-00244,Laptop Pro 15-inch,Technology,Computers,Central,United States,Minnesota,Minneapolis,2358.7,317.04,2,0.1,37.65,Cash,Corporate
ORD-103147,2024-06-24,2024-06-28,Anna Clark,CUS-00008,Webcam HD 1080p,Technology,Accessories,West,United States,Colorado,Denver,165.26,49.27,2,0.0,15.04,Credit Card,Consumer
ORD-102016,2024-06-24,2024-06-28,Amy Hill,CUS-00536,Office Chair Ergonomic,Furniture,Chairs,Central,United States,Minnesota,Minneapolis,246.19,63.81,1,0.0,14.64,Online,Corporate
ORD-103656,2024-06-24,2024-06-29,Carol Turner,CUS-00612,Ballpoint Pens Pack 12,Office Supplies,Art,South,United States,Tennessee,Nashville,11.73,1.2,2,0.1,11.33,Credit Card,Home Office
ORD-101006,2024-06-24,2024-06-26,Donald Sanchez,CUS-00093,Bluetooth Headphones,Technology,Accessories,West,United States,California,San Diego,128.86,25.76,1,0.1,14.76,Credit Card,Consumer
ORD-104814,2024-06-25,2024-06-29,Karen Moore,CUS-00738,Lounge Chair Leather,Furniture,Chairs,East,United States,Massachusetts,Boston,1502.55,349.67,2,0.0,31.25,Credit Card,Consumer
ORD-101574,2024-06-25,2024-07-01,Kevin Martin,CUS-00704,Wireless Mouse Ergonomic,Technology,Accessories,West,United States,Colorado,Denver,47.09,11.29,2,0.15,16.17,Online,Corporate
ORD-101047,2024-06-25,2024-06-29,Andrew Roberts,CUS-00355,Sticky Notes Assorted,Office Supplies,Labels,South,United States,Tennessee,Nashville,4.98,-1.45,1,0.1,10.7,Online,Corporate
ORD-101822,2024-06-25,2024-06-29,Susan Ramirez,CUS-00634,Sofa Sectional Gray,Furniture,Furnishings,West,United States,Arizona,Phoenix,878.52,163.37,1,0.05,35.25,Online,Consumer
ORD-104082,2024-06-25,2024-06-27,Sarah Green,CUS-00358,Bookshelf 5-Tier,Furniture,Bookcases,Central,United States,Wisconsin,Milwaukee,504.27,134.05,3,0.05,20.43,Debit Card,Consumer
ORD-102301,2024-06-26,2024-06-30,Jennifer Parker,CUS-00764,Webcam HD 1080p,Technology,Accessories,East,United States,Maryland,Baltimore,75.03,16.32,1,0.1,15.53,Credit Card,Consumer
ORD-103100,2024-06-26,2024-07-01,Susan Harris,CUS-00128,Ballpoint Pens Pack 12,Office Supplies,Art,South,United States,Tennessee,Nashville,10.53,0.44,2,0.2,10.79,Credit Card,Home Office
ORD-100294,2024-06-26,2024-07-03,John Lopez,CUS-00688,Binders Pack of 5,Office Supplies,Binders,East,United States,Florida,Orlando,13.77,2.42,1,0.0,9.6,Credit Card,Consumer
ORD-100735,2024-06-27,2024-06-29,Jeffrey Lewis,CUS-00488,Whiteboard Markers Set,Office Supplies,Art,West,United States,California,Sacramento,19.64,4.59,2,0.0,11.59,Credit Card,Corporate
ORD-105195,2024-06-27,2024-07-01,Carol Rivera,CUS-00486,Smartphone Case Premium,Technology,Phones,East,United States,New York,Buffalo,21.51,5.83,1,0.15,10.39,Online,Consumer
ORD-102493,2024-06-27,2024-07-04,Eric Lee,CUS-00096,Wireless Charger Pad,Technology,Accessories,East,United States,Florida,Orlando,61.96,13.86,2,0.25,13.52,Credit Card,Home Office
ORD-100840,2024-06-27,2024-06-30,Michael Martinez,CUS-00257,Webcam HD 1080p,Technology,Accessories,West,United States,Oregon,Portland,323.93,100.33,4,0.0,18.76,Online,Consumer
ORD-101805,2024-06-27,2024-06-30,Joseph Taylor,CUS-00136,Mechanical Keyboard RGB,Technology,Accessories,East,United States,New Jersey,Newark,89.57,25.0,1,0.05,13.02,Credit Card,Consumer
ORD-102569,2024-06-27,2024-07-02,Kenneth Walker,CUS-00668,Scissors Titanium,Office Supplies,Fasteners,South,United States,Oklahoma,Oklahoma City,46.66,11.46,4,0.05,15.25,Debit Card,Consumer
ORD-101370,2024-06-27,2024-07-02,Paul Turner,CUS-00364,Whiteboard Markers Set,Office Supplies,Art,South,United States,Kentucky,Louisville,9.3,-0.51,1,0.1,12.1,Debit Card,Consumer
ORD-103743,2024-06-28,2024-07-03,Kenneth Hernandez,CUS-00646,Lounge Chair Leather,Furniture,Chairs,Central,United States,Ohio,Cleveland,642.02,105.68,1,0.15,28.23,Cash,Consumer
ORD-100328,2024-06-28,2024-07-01,Edward White,CUS-00510,Whiteboard Markers Set,Office Supplies,Art,Central,United States,Ohio,Cleveland,13.81,0.49,2,0.3,11.22,Cash,Corporate
ORD-103637,2024-06-29,2024-07-01,Anna Adams,CUS-00784,Coffee Table Glass,Furniture,Tables,West,United States,California,San Diego,269.5,66.2,1,0.05,18.76,UPI,Home Office
ORD-103345,2024-06-29,2024-07-04,Kimberly Adams,CUS-00615,Smart Watch Series X,Technology,Phones,South,United States,South Carolina,Charleston,722.33,70.69,3,0.25,25.06,Cash,Consumer
ORD-102684,2024-06-29,2024-07-04,Joshua Smith,CUS-00842,Guest Chair Mesh,Furniture,Chairs,West,United States,Utah,Salt Lake City,397.89,65.16,4,0.2,18.46,Cash,Home Office
ORD-101990,2024-06-30,2024-07-04,Elizabeth Torres,CUS-00579,Standing Desk Adjustable,Furniture,Tables,Central,United States,Texas,Dallas,452.39,149.55,1,0.0,25.11,Online,Consumer
ORD-101182,2024-06-30,2024-07-06,Thomas Ramirez,CUS-00603,Smartphone Case Premium,Technology,Phones,Central,United States,Texas,Austin,95.97,39.16,4,0.05,19.72,Debit Card,Consumer
ORD-100577,2024-06-30,2024-07-04,Matthew Hall,CUS-00318,USB-C Hub 7-in-1,Technology,Accessories,West,United States,California,San Francisco,40.24,-5.0,1,0.25,11.24,Debit Card,Consumer
ORD-101416,2024-06-30,2024-07-02,Gary Gonzalez,CUS-00503,Conference Table 8-Seat,Furniture,Tables,Central,United States,Missouri,Kansas City,2696.06,658.31,2,0.0,44.87,Online,Consumer
ORD-100084,2024-06-30,2024-07-07,Betty Walker,CUS-00846,Wireless Charger Pad,Technology,Accessories,East,United States,Georgia,Atlanta,35.96,9.73,1,0.05,11.24,Credit Card,Consumer
ORD-100989,2024-06-30,2024-07-04,Gary Miller,CUS-00219,Bookshelf 5-Tier,Furniture,Bookcases,East,United States,Massachusetts,Boston,650.58,134.59,4,0.2,24.39,Credit Card,Consumer
ORD-102056,2024-06-30,2024-07-02,Jason Hall,CUS-00348,Smart Watch Series X,Technology,Phones,West,United States,California,Los Angeles,273.4,40.86,1,0.1,16.04,UPI,Consumer
ORD-104744,2024-06-30,2024-07-04,Karen Mitchell,CUS-00825,Toner Cartridge Black,Office Supplies,Appliances,East,United States,Pennsylvania,Philadelphia,70.41,13.45,1,0.0,11.85,UPI,Consumer
ORD-100992,2024-06-30,2024-07-05,Stephen Campbell,CUS-00413,Printer Paper A4 Ream,Office Supplies,Paper,Central,United States,Missouri,Kansas City,14.07,1.26,2,0.15,12.08,Credit Card,Home Office
ORD-100826,2024-07-01,2024-07-02,George Martin,CUS-00501,Sticky Notes Assorted,Office Supplies,Labels,West,United States,Colorado,Denver,4.41,-2.31,1,0.25,11.65,Online,Consumer
ORD-102762,2024-07-01,2024-07-08,Michael Nguyen,CUS-00089,Coffee Table Glass,Furniture,Tables,West,United States,Washington,Seattle,806.87,195.55,3,0.1,17.61,Credit Card,Consumer
ORD-101413,2024-07-01,2024-07-08,Steven Roberts,CUS-00207,Wireless Mouse Ergonomic,Technology,Accessories,South,United States,Oklahoma,Oklahoma City,27.69,6.42,1,0.05,13.3,Cash,Consumer
ORD-100340,2024-07-01,2024-07-05,Donald Diaz,CUS-00383,Bookshelf 5-Tier,Furniture,Bookcases,West,United States,California,Los Angeles,402.73,113.51,2,0.0,20.88,Credit Card,Consumer
ORD-103433,2024-07-02,2024-07-03,Sandra Allen,CUS-00006,Scissors Titanium,Office Supplies,Fasteners,West,United States,Arizona,Phoenix,41.38,8.4,4,0.1,16.2,Credit Card,Corporate
ORD-104960,2024-07-02,2024-07-05,Sarah Smith,CUS-00682,Sticky Notes Assorted,Office Supplies,Labels,South,United States,Tennessee,Nashville,4.71,-2.14,1,0.15,12.04,Debit Card,Home Office
ORD-101113,2024-07-02,2024-07-04,Angela Nelson,CUS-00156,Webcam HD 1080p,Technology,Accessories,South,United States,Tennessee,Nashville,265.36,63.8,4,0.15,22.41,Credit Card,Corporate
ORD-100486,2024-07-02,2024-07-05,Mary Torres,CUS-00253,Whiteboard Markers Set,Office Supplies,Art,East,United States,New York,Buffalo,25.26,4.71,3,0.15,13.96,UPI,Consumer
ORD-102737,2024-07-02,2024-07-04,Karen Baker,CUS-00418,Wireless Charger Pad,Technology,Accessories,West,United States,Colorado,Denver,60.3,13.59,2,0.2,16.3,Online,Home Office
ORD-103906,2024-07-02,2024-07-06,Robert Carter,CUS-00283,Mechanical Keyboard RGB,Technology,Accessories,East,United States,Massachusetts,Boston,275.28,85.56,3,0.05,15.09,Online,Corporate
ORD-102323,2024-07-02,2024-07-08,Elizabeth Hernandez,CUS-00267,Monitor 27-inch 4K,Technology,Computers,West,United States,California,Sacramento,312.61,16.28,1,0.3,24.93,Online,Consumer
ORD-102070,2024-07-03,2024-07-05,Kenneth Hernandez,CUS-00646,External SSD 1TB,Technology,Accessories,West,United States,Arizona,Phoenix,106.4,20.39,1,0.15,14.69,Credit Card,Consumer
ORD-100537,2024-07-03,2024-07-06,Kathleen Hernandez,CUS-00653,Lounge Chair Leather,Furniture,Chairs,East,United States,Massachusetts,Boston,735.09,153.72,1,0.05,22.87,UPI,Corporate
ORD-101216,2024-07-03,2024-07-10,Emily Green,CUS-00571,Scissors Titanium,Office Supplies,Fasteners,West,United States,California,Los Angeles,54.48,10.37,5,0.1,23.29,Online,Home Office
ORD-104408,2024-07-03,2024-07-07,Richard Carter,CUS-00264,Tablet 10-inch,Technology,Computers,East,United States,New York,New York City,2131.76,370.89,6,0.1,36.65,Debit Card,Consumer
ORD-104834,2024-07-03,2024-07-05,Sharon Lewis,CUS-00414,Standing Desk Adjustable,Furniture,Tables,East,United States,Georgia,Atlanta,1102.61,290.72,3,0.2,19.96,UPI,Home Office
ORD-103059,2024-07-03,2024-07-04,Dorothy Lopez,CUS-00230,Filing Cabinet Metal,Furniture,Storage,South,United States,Tennessee,Nashville,247.68,36.79,2,0.25,15.19,Credit Card,Consumer
ORD-105104,2024-07-03,2024-07-07,Donna White,CUS-00709,Bluetooth Headphones,Technology,Accessories,West,United States,Nevada,Las Vegas,436.31,99.05,3,0.1,16.18,Online,Corporate
ORD-100721,2024-07-04,2024-07-05,Donald Diaz,CUS-00383,Printer Paper A4 Ream,Office Supplies,Paper,West,United States,California,San Diego,18.54,4.4,2,0.0,11.28,Debit Card,Consumer
ORD-103697,2024-07-04,2024-07-10,Patricia Rodriguez,CUS-00396,Webcam HD 1080p,Technology,Accessories,Central,United States,Ohio,Cleveland,76.26,21.74,1,0.0,9.78,Online,Consumer
ORD-103509,2024-07-04,2024-07-06,Linda Hernandez,CUS-00082,Binders Pack of 5,Office Supplies,Binders,West,United States,Colorado,Denver,12.36,2.1,1,0.0,8.82,Debit Card,Consumer
ORD-101172,2024-07-04,2024-07-11,Margaret Turner,CUS-00531,Webcam HD 1080p,Technology,Accessories,East,United States,New York,New York City,148.14,43.16,2,0.0,16.35,Debit Card,Consumer
ORD-104615,2024-07-04,2024-07-08,Joseph Gonzalez,CUS-00656,Whiteboard Markers Set,Office Supplies,Art,East,United States,Massachusetts,Boston,54.62,13.98,6,0.05,25.6,Online,Consumer
ORD-104524,2024-07-04,2024-07-09,William Carter,CUS-00521,Envelopes Box 100,Office Supplies,Envelopes,South,United States,Alabama,Birmingham,28.86,4.04,3,0.2,15.67,Online,Consumer
ORD-102382,2024-07-04,2024-07-07,Melissa Lewis,CUS-00060,Scissors Titanium,Office Supplies,Fasteners,West,United States,Utah,Salt Lake City,40.4,10.35,3,0.0,14.28,Debit Card,Home Office
